country,gender,education_level,marital_status,year,employee_count_thousands
United States,Male,(ISCED-11): 6. Bachelor's or equivalent level,Divorced or legally separated,2018,1348.286
United States,Male,(ISCED-11): 7. Master's or equivalent level,Single,2018,1398.733
United States,Male,(ISCED-11): 7. Master's or equivalent level,Married,2018,5918.039
United States,Male,(ISCED-11): 7. Master's or equivalent level,Widowed,2018,48.966
United States,Male,(ISCED-11): 7. Master's or equivalent level,Divorced or legally separated,2018,557.873
United States,Male,(ISCED-11): 8. Doctoral or equivalent level,Single,2018,228.524
United States,Male,(ISCED-11): 8. Doctoral or equivalent level,Married,2018,1390.828
United States,Male,(ISCED-11): 8. Doctoral or equivalent level,Widowed,2018,13.777
United States,Male,(ISCED-11): 8. Doctoral or equivalent level,Divorced or legally separated,2018,107.332
United States,Female,(ISCED-11): 0. Early childhood education,Single,2018,52.266
United States,Female,(ISCED-11): 0. Early childhood education,Married,2018,43.367
United States,Female,(ISCED-11): 0. Early childhood education,Widowed,2018,4.691
United States,Female,(ISCED-11): 0. Early childhood education,Divorced or legally separated,2018,16.134
United States,Female,(ISCED-11): 1. Primary education,Single,2018,149.012
United States,Female,(ISCED-11): 1. Primary education,Married,2018,375.059
United States,Female,(ISCED-11): 1. Primary education,Widowed,2018,27.582
United States,Female,(ISCED-11): 1. Primary education,Divorced or legally separated,2018,100.965
United States,Female,(ISCED-11): 2. Lower secondary education,Single,2018,316.086
United States,Female,(ISCED-11): 2. Lower secondary education,Married,2018,502.163
United States,Female,(ISCED-11): 2. Lower secondary education,Widowed,2018,50.37
United States,Female,(ISCED-11): 2. Lower secondary education,Divorced or legally separated,2018,177.393
United States,Female,(ISCED-11): 3. Upper secondary education,Single,2018,12357.859
United States,Female,(ISCED-11): 3. Upper secondary education,Married,2018,12795.413
United States,Female,(ISCED-11): 3. Upper secondary education,Widowed,2018,1074.44
United States,Female,(ISCED-11): 3. Upper secondary education,Divorced or legally separated,2018,4923.782
United States,Female,(ISCED-11): 5. Short-cycle tertiary education,Single,2018,2130.731
United States,Female,(ISCED-11): 5. Short-cycle tertiary education,Married,2018,4418.81
United States,Female,(ISCED-11): 5. Short-cycle tertiary education,Widowed,2018,266.678
United States,Female,(ISCED-11): 5. Short-cycle tertiary education,Divorced or legally separated,2018,1444.527
United States,Female,(ISCED-11): 6. Bachelor's or equivalent level,Single,2018,5359.87
United States,Female,(ISCED-11): 6. Bachelor's or equivalent level,Married,2018,9915.297
United States,Female,(ISCED-11): 6. Bachelor's or equivalent level,Widowed,2018,365.975
United States,Female,(ISCED-11): 6. Bachelor's or equivalent level,Divorced or legally separated,2018,2131.126
United States,Female,(ISCED-11): 7. Master's or equivalent level,Single,2018,1935.615
United States,Female,(ISCED-11): 7. Master's or equivalent level,Married,2018,5698.814
United States,Female,(ISCED-11): 7. Master's or equivalent level,Widowed,2018,185.266
United States,Female,(ISCED-11): 7. Master's or equivalent level,Divorced or legally separated,2018,1119.79
United States,Female,(ISCED-11): 8. Doctoral or equivalent level,Single,2018,244.606
United States,Female,(ISCED-11): 8. Doctoral or equivalent level,Married,2018,904.837
United States,Female,(ISCED-11): 8. Doctoral or equivalent level,Widowed,2018,34.968
United States,Female,(ISCED-11): 8. Doctoral or equivalent level,Divorced or legally separated,2018,149.675
United States,Male,(ISCED-11): 0. Early childhood education,Single,2017,41.581
United States,Male,(ISCED-11): 0. Early childhood education,Married,2017,83.712
United States,Male,(ISCED-11): 0. Early childhood education,Widowed,2017,1.686
United States,Male,(ISCED-11): 0. Early childhood education,Divorced or legally separated,2017,11.493
United States,Male,(ISCED-11): 1. Primary education,Single,2017,290.003
United States,Male,(ISCED-11): 1. Primary education,Married,2017,921.617
United States,Male,(ISCED-11): 1. Primary education,Widowed,2017,12.278
United States,Male,(ISCED-11): 1. Primary education,Divorced or legally separated,2017,104.444
United States,Male,(ISCED-11): 2. Lower secondary education,Single,2017,488.862
United States,Male,(ISCED-11): 2. Lower secondary education,Married,2017,1074.635
United States,Male,(ISCED-11): 2. Lower secondary education,Widowed,2017,20.07
United States,Male,(ISCED-11): 2. Lower secondary education,Divorced or legally separated,2017,152.628
United States,Male,(ISCED-11): 3. Upper secondary education,Single,2017,15124.341
United States,Male,(ISCED-11): 3. Upper secondary education,Married,2017,18929.875
United States,Male,(ISCED-11): 3. Upper secondary education,Widowed,2017,380.565
United States,Male,(ISCED-11): 3. Upper secondary education,Divorced or legally separated,2017,4294.44
United States,Male,(ISCED-11): 5. Short-cycle tertiary education,Single,2017,2046.502
United States,Male,(ISCED-11): 5. Short-cycle tertiary education,Married,2017,4265.862
United States,Male,(ISCED-11): 5. Short-cycle tertiary education,Widowed,2017,55.591
United States,Male,(ISCED-11): 5. Short-cycle tertiary education,Divorced or legally separated,2017,746.033
United States,Male,(ISCED-11): 6. Bachelor's or equivalent level,Single,2017,4873.055
United States,Male,(ISCED-11): 6. Bachelor's or equivalent level,Married,2017,10812.491
United States,Male,(ISCED-11): 6. Bachelor's or equivalent level,Widowed,2017,118.69
United States,Male,(ISCED-11): 6. Bachelor's or equivalent level,Divorced or legally separated,2017,1318.076
United States,Male,(ISCED-11): 7. Master's or equivalent level,Single,2017,1331.529
United States,Male,(ISCED-11): 7. Master's or equivalent level,Married,2017,5823.436
United States,Male,(ISCED-11): 7. Master's or equivalent level,Widowed,2017,63.322
United States,Male,(ISCED-11): 7. Master's or equivalent level,Divorced or legally separated,2017,547.123
United States,Male,(ISCED-11): 8. Doctoral or equivalent level,Single,2017,229.8
United States,Male,(ISCED-11): 8. Doctoral or equivalent level,Married,2017,1345.191
United States,Male,(ISCED-11): 8. Doctoral or equivalent level,Widowed,2017,15.472
United States,Male,(ISCED-11): 8. Doctoral or equivalent level,Divorced or legally separated,2017,98.135
United States,Female,(ISCED-11): 0. Early childhood education,Single,2017,36.788
United States,Female,(ISCED-11): 0. Early childhood education,Married,2017,54.811
United States,Female,(ISCED-11): 0. Early childhood education,Widowed,2017,9.521
United States,Female,(ISCED-11): 0. Early childhood education,Divorced or legally separated,2017,16.398
United States,Female,(ISCED-11): 1. Primary education,Single,2017,147.45
United States,Female,(ISCED-11): 1. Primary education,Married,2017,389.19
United States,Female,(ISCED-11): 1. Primary education,Widowed,2017,36.624
United States,Female,(ISCED-11): 1. Primary education,Divorced or legally separated,2017,106.051
United States,Female,(ISCED-11): 2. Lower secondary education,Single,2017,331.679
United States,Female,(ISCED-11): 2. Lower secondary education,Married,2017,480.725
United States,Female,(ISCED-11): 2. Lower secondary education,Widowed,2017,49.208
United States,Female,(ISCED-11): 2. Lower secondary education,Divorced or legally separated,2017,153.964
United States,Female,(ISCED-11): 3. Upper secondary education,Single,2017,12080.196
United States,Female,(ISCED-11): 3. Upper secondary education,Married,2017,13131.282
United States,Female,(ISCED-11): 3. Upper secondary education,Widowed,2017,1067.702
United States,Female,(ISCED-11): 3. Upper secondary education,Divorced or legally separated,2017,4999.786
United States,Female,(ISCED-11): 5. Short-cycle tertiary education,Single,2017,2089.716
United States,Female,(ISCED-11): 5. Short-cycle tertiary education,Married,2017,4328.412
United States,Female,(ISCED-11): 5. Short-cycle tertiary education,Widowed,2017,239.575
United States,Female,(ISCED-11): 5. Short-cycle tertiary education,Divorced or legally separated,2017,1417.268
United States,Female,(ISCED-11): 6. Bachelor's or equivalent level,Single,2017,5102.8
United States,Female,(ISCED-11): 6. Bachelor's or equivalent level,Married,2017,9577.707
United States,Female,(ISCED-11): 6. Bachelor's or equivalent level,Widowed,2017,358.624
United States,Female,(ISCED-11): 6. Bachelor's or equivalent level,Divorced or legally separated,2017,2001.85
United States,Female,(ISCED-11): 7. Master's or equivalent level,Single,2017,1824.748
United States,Female,(ISCED-11): 7. Master's or equivalent level,Married,2017,5525.814
United States,Female,(ISCED-11): 7. Master's or equivalent level,Widowed,2017,199.656
United States,Female,(ISCED-11): 7. Master's or equivalent level,Divorced or legally separated,2017,1087.642
United States,Female,(ISCED-11): 8. Doctoral or equivalent level,Single,2017,255.126
United States,Female,(ISCED-11): 8. Doctoral or equivalent level,Married,2017,846.945
United States,Female,(ISCED-11): 8. Doctoral or equivalent level,Widowed,2017,38.199
United States,Female,(ISCED-11): 8. Doctoral or equivalent level,Divorced or legally separated,2017,142.34
United States,Male,(ISCED-11): 0. Early childhood education,Single,2016,53.921
United States,Male,(ISCED-11): 0. Early childhood education,Married,2016,98.217
United States,Male,(ISCED-11): 0. Early childhood education,Widowed,2016,3.346
United States,Male,(ISCED-11): 0. Early childhood education,Divorced or legally separated,2016,5.084
United States,Male,(ISCED-11): 1. Primary education,Single,2016,323.785
United States,Male,(ISCED-11): 1. Primary education,Married,2016,930.789
United States,Male,(ISCED-11): 1. Primary education,Widowed,2016,15.277
United States,Male,(ISCED-11): 1. Primary education,Divorced or legally separated,2016,104.344
United States,Male,(ISCED-11): 2. Lower secondary education,Single,2016,505.054
United States,Male,(ISCED-11): 2. Lower secondary education,Married,2016,1065.511
United States,Male,(ISCED-11): 2. Lower secondary education,Widowed,2016,24.025
United States,Male,(ISCED-11): 2. Lower secondary education,Divorced or legally separated,2016,165.407
United States,Male,(ISCED-11): 3. Upper secondary education,Single,2016,14980.598
United States,Male,(ISCED-11): 3. Upper secondary education,Married,2016,18806.77
United States,Male,(ISCED-11): 3. Upper secondary education,Widowed,2016,377.488
United States,Male,(ISCED-11): 3. Upper secondary education,Divorced or legally separated,2016,4279.017
United States,Male,(ISCED-11): 5. Short-cycle tertiary education,Single,2016,1973.135
United States,Male,(ISCED-11): 5. Short-cycle tertiary education,Married,2016,4236.195
United States,Male,(ISCED-11): 5. Short-cycle tertiary education,Widowed,2016,67.702
United States,Male,(ISCED-11): 5. Short-cycle tertiary education,Divorced or legally separated,2016,731.976
United States,Male,(ISCED-11): 6. Bachelor's or equivalent level,Single,2016,4713.812
United States,Male,(ISCED-11): 6. Bachelor's or equivalent level,Married,2016,10433.588
United States,Male,(ISCED-11): 6. Bachelor's or equivalent level,Widowed,2016,111.791
United States,Male,(ISCED-11): 6. Bachelor's or equivalent level,Divorced or legally separated,2016,1279.22
United States,Male,(ISCED-11): 7. Master's or equivalent level,Single,2016,1323.691
United States,Male,(ISCED-11): 7. Master's or equivalent level,Married,2016,5791.62
United States,Male,(ISCED-11): 7. Master's or equivalent level,Widowed,2016,60.29
United States,Male,(ISCED-11): 7. Master's or equivalent level,Divorced or legally separated,2016,538.767
United States,Male,(ISCED-11): 8. Doctoral or equivalent level,Single,2016,217.709
United States,Male,(ISCED-11): 8. Doctoral or equivalent level,Married,2016,1237.093
United States,Male,(ISCED-11): 8. Doctoral or equivalent level,Widowed,2016,14.234
United States,Male,(ISCED-11): 8. Doctoral or equivalent level,Divorced or legally separated,2016,97.997
United States,Female,(ISCED-11): 0. Early childhood education,Single,2016,25.583
United States,Female,(ISCED-11): 0. Early childhood education,Married,2016,46.54
United States,Female,(ISCED-11): 0. Early childhood education,Widowed,2016,4.879
United States,Female,(ISCED-11): 0. Early childhood education,Divorced or legally separated,2016,15.394
United States,Female,(ISCED-11): 1. Primary education,Single,2016,150.761
United States,Female,(ISCED-11): 1. Primary education,Married,2016,380.189
United States,Female,(ISCED-11): 1. Primary education,Widowed,2016,34.596
United States,Female,(ISCED-11): 1. Primary education,Divorced or legally separated,2016,101.013
United States,Female,(ISCED-11): 2. Lower secondary education,Single,2016,316.668
United States,Female,(ISCED-11): 2. Lower secondary education,Married,2016,455.136
United States,Female,(ISCED-11): 2. Lower secondary education,Widowed,2016,51.547
United States,Female,(ISCED-11): 2. Lower secondary education,Divorced or legally separated,2016,196.217
United States,Female,(ISCED-11): 3. Upper secondary education,Single,2016,11800.374
United States,Female,(ISCED-11): 3. Upper secondary education,Married,2016,13366.512
United States,Female,(ISCED-11): 3. Upper secondary education,Widowed,2016,1078.962
United States,Female,(ISCED-11): 3. Upper secondary education,Divorced or legally separated,2016,5219.104
United States,Female,(ISCED-11): 5. Short-cycle tertiary education,Single,2016,2026.066
