"ref_area.label","indicator.label","source.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Uruguay","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Continous Household Survey","2018",35.9,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Continous Household Survey","2017",34.6,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Continous Household Survey","2016",33.1,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Continous Household Survey","2015",32.8,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Continous Household Survey","2014",31,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uruguay","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Continous Household Survey","2013",32.9,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United States","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Current Population Survey","2022",41,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Current Population Survey","2021",41.4,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Current Population Survey","2020",41.1,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Current Population Survey","2019",40.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Current Population Survey","2018",40.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Current Population Survey","2017",40.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Current Population Survey","2016",39.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Current Population Survey","2015",39.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Current Population Survey","2014",38.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Current Population Survey","2013",38.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Venezuela, Bolivarian Republic of","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Household Sample Survey","2017",32.8,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Venezuela, Bolivarian Republic of","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Household Sample Survey","2016",31.9,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Labour Force Survey","2022",25.6,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Labour Force Survey","2021",24.9,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Labour Force Survey","2020",26.3,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Labour Force Survey","2019",24.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Labour Force Survey","2018",27.3,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Labour Force Survey","2017",27.2,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Labour Force Survey","2016",26.1,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Labour Force Survey","2015",25.8,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Labour Force Survey","2014",22.9,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Labour Force Survey","2013",24.4,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","HIES - Household Income and Expenditure Survey","2019",37.1,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Vanuatu","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","PC - Population and Housing Census","2020",36.4,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Wallis and Futuna Islands","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","HIES - Household Income and Expenditure Survey","2019",30.7,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Samoa","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Labour Force Survey","2017",43.1,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Samoa","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","LFS - Labour Force Survey","2014",47.3,,,,"Data reference period: October"
"World","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2021",28.2,,,,
"World","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2020",28.2,,,,
"World","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2019",27.9,,,,
"World","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2018",28,,,,
"World","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2017",27.7,,,,
"World","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2016",27.6,,,,
"World","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2015",27.2,,,,
"World","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2014",26.9,,,,
"World","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2013",26.8,,,,
"World: Low income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2021",31.5,,,,
"World: Low income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2020",31.5,,,,
"World: Low income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2019",30.3,,,,
"World: Low income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2018",30.3,,,,
"World: Low income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2017",29.7,,,,
"World: Low income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2016",28,,,,
"World: Low income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2015",26.8,,,,
"World: Low income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2014",25.7,,,,
"World: Low income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2013",24.8,,,,
"World: Lower-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2021",20.7,,,,
"World: Lower-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2020",21,,,,
"World: Lower-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2019",20.9,,,,
"World: Lower-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2018",21.2,,,,
"World: Lower-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2017",20.9,,,,
"World: Lower-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2016",21,,,,
"World: Lower-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2015",20.7,,,,
"World: Lower-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2014",20.8,,,,
"World: Lower-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2013",20.6,,,,
"World: Upper-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2021",31.7,,,,
"World: Upper-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2020",31.6,,,,
"World: Upper-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2019",31.1,,,,
"World: Upper-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2018",30.6,,,,
"World: Upper-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2017",30.4,,,,
"World: Upper-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2016",30.4,,,,
"World: Upper-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2015",30,,,,
"World: Upper-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2014",29.6,,,,
"World: Upper-middle income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2013",29.6,,,,
"World: High income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2021",36.1,,,,
"World: High income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2020",35.7,,,,
"World: High income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2019",35.4,,,,
"World: High income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2018",35.1,,,,
"World: High income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2017",34.7,,,,
"World: High income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2016",34.3,,,,
"World: High income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2015",33.8,,,,
"World: High income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2014",33.3,,,,
"World: High income","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2013",33.2,,,,
"Africa","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2021",30,,,,
"Africa","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2020",29.7,,,,
"Africa","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2019",27.7,,,,
"Africa","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2018",26.3,,,,
"Africa","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2017",25.8,,,,
"Africa","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2016",24.1,,,,
"Africa","SDG indicator 5.5.2 - Proportion of women in managerial positions (%)","ILO - Modelled Estimates","2015",22.6,,,,
